protein	pc.1	pc.2	pc.3	pc.4	pc.5	pc.6	pc.7	pc.8	pc.9	pc.10	pc.11	pc.12	pc.13	pc.14	pc.15	pc.16	pc.17	pc.18	pc.19	pc.20	pc.21	pc.22	pc.23	pc.24	pc.25	pc.26	pc.27	pc.28	pc.29	pc.30	pc.31	pc.32	pc.33	pc.34	pc.35	pc.36	pc.37	pc.38	pc.39	pc.40	pc.41	pc.42	pc.43	pc.44	pc.45	pc.46	pc.47	pc.48	pc.49	pc.50	pc.51	pc.52	pc.53	pc.54	pc.55	pc.56	pc.57	pc.58	pc.59	pc.60	
NP_116584.2	-2.3834630303774555	-1.3097475178928126	1.1747722786419477	0.17461639014000802	1.9249080694087544	2.6557136144335547	1.1147950608119752	4.184101441928612	-0.7960016159142509	0.8059449100528664	-1.5872462520376018	0.9074220304436947	1.1407673700004373	1.040747135363401	-0.1784806607674193	-0.3129464524029865	-5.140520622000097	1.315467030039645	1.9473615989009296	-1.4930971320955584	0.11539456417249642	4.549494657872669	-2.340648243684702	-2.4800735874646875	-2.6566302889756517	0.15776934884224067	2.2597460279572323	-0.5407354472664754	0.8650562812573919	-1.7496556794710794	0.37111595695193017	3.1166481514221496	3.8052503205043284	0.961901523326785	1.4993851726539555	1.1362981331721669	1.4505199700866935	1.751207035767574	-2.1496518299281053	0.10190985546535089	2.2564031284907577	3.429071216052535	-1.5850344175846744	1.3343810123471018	0.8547250298929886	-1.8922636613584292	1.1182571013607039	0.6517958167220912	-2.0514670554078545	-1.3278048304443468	-0.4926555127703083	1.9806493332453943	0.7369684160763594	-2.657402831429368	1.5139024859727432	-1.3353448529473535	1.6336779521988498	2.791627996597774	0.2390382356053708	1.697254951760921	
NP_003659.2	3.4402502380514517	-1.0391965027080583	-0.2852707986067731	-0.36325069662749154	-0.7420484852777787	-3.4745086795488387	-1.914702627854576	2.304682900347164	0.6731737662481843	1.3108879607454076	-2.5077817469316344	0.03276229865911065	0.9356847734137868	-1.6066358164740906	-0.2910940607910537	-0.3406224542105692	-1.0311544026337067	-3.180632328472933	3.4922876180957756	-3.1273423432321668	1.5758998245190001	-3.438249035462255	-0.8595640900510305	-1.0662098708126047	0.9833170734615522	2.663984800634911	1.637617466690079	-2.998552626526509	-1.9296574365290025	-0.4499608327600353	1.632483465970489	-0.9801096346867486	-0.7783301623191902	4.519182559768685	4.806473581131573	-1.7229393765731311	1.9716628611134137	-2.3963453462443565	0.4515363910029604	-2.121442835374185	1.6808789597009255	0.7208346310581506	0.6935745782569867	-0.0023916610843069818	-0.13572638990826963	-0.6759671560878782	0.8470868264159725	-2.6960215535673107	2.209559367391786	3.4994272371563726	1.1144196772323427	1.116129198950472	-2.5519018390077792	-2.8230715586965767	-1.370218588454044	-3.438872647101197	1.9261228046194006	1.022855120011027	-0.8815119116332204	1.0954650023757295	
NP_061120.3	1.916057636150129	-3.634590563581709	-0.6833765299163642	3.3989002379649143	3.0830802131831656	2.102445865988842	-1.1919001551029396	7.516206417749252	-1.697850289889157	2.590815618182324	-4.655866406139669	-0.37948106381862073	-3.966257485118156	0.6777205427142378	1.9936713476273327	-2.3908292163093674	2.9861332752862446	-2.042620316569693	0.49293323554415885	-0.8917815792897084	-5.6817549455394945	-2.909313944483583	-3.990487741418554	-1.4368044831646278	-1.9446873252148218	1.3447608036866534	-0.30076473823376915	1.1292643556704969	-0.8201048849610137	2.3446756674319715	-3.6410856622727046	0.6219979431180271	0.8431693635420089	-1.9753726518049048	-0.4467625567679341	-1.568635630947994	1.519429185208703	-0.36588663744487593	-3.4997180184198093	0.9787619520669896	-0.43593391497555406	-0.35297074939247214	-0.7904220942918876	-2.7244178191739157	-0.5327898816001994	0.15314042777073858	-1.509224292642112	2.2123383982504263	1.7977321934723822	-0.46797111927771257	0.17925313301630033	1.8668405172015798	-1.3019737920087247	-1.5114554106745155	0.03180104859955048	0.10762329872246645	0.4860652656348255	-1.3244197385957144	-1.5912512402045553	3.0285975462708676	
NP_059672.2	0.8743068405466097	-3.2596625573275126	0.9696744789119929	3.7875329196352974	1.560251062439648	3.3266894426355913	-0.05486594937768314	6.212971503424257	-2.767425249714428	1.354993795222374	-5.723458928118835	1.9028486578481594	-1.6167197257239723	0.17734314214200808	0.8225844114293728	-0.2080382034412254	3.048057135081865	-2.615332799995637	-0.36734424034430735	-0.6364718612310758	-4.854130481293073	-2.3792372707289413	-2.6855823698816583	-2.054032482229617	-3.338188632620238	1.54940057719035	-0.4295023124887343	1.0379495885959253	-0.29222482910052466	-1.3969494432239464	-1.146068493322926	1.8723176341499617	-0.6091119190786619	-2.8449893260903067	-1.9999363705742803	-1.687328223316127	2.548663414431341	2.635269779617792	-2.4457583214590377	2.0895594417829924	-0.5392793398108188	-1.5777243457705075	0.4392634685219835	-3.9839819076304885	-0.041064130253206495	-2.2133032936347417	-1.1136650941592101	2.014343595156324	1.5538818236297187	-0.7922683969378782	-0.2530167932474356	2.9539147344421632	-1.4138206786163658	-1.28969941299739	1.466236013229062	-2.3632672012766838	-1.0855421670715408	-1.1079380154746323	0.09307100311808082	0.5717892780607076	
NP_002367.4	0.5631432238964866	-5.187260024891387	0.4797425399323803	4.156348776244056	1.4069536833502785	1.8260164292126262	-3.2383659460058314	5.810355476370431	-0.037328264875675976	5.114998246281285	-4.638583949037776	2.524415353929846	-3.1038822324209088	-0.06353567038735644	0.9771623895125142	-0.43725147582964274	4.407942347189252	-2.3269996884638284	1.8923919727382077	0.26391073020460404	-6.165261720837854	-0.277799004463429	-2.2604335135710434	-2.1332152342070256	-3.1340857122619123	1.107604814294734	-0.4788550854570527	3.0175161504931207	-2.1897439605684075	1.6781640679593732	-2.284041910097322	0.08510773601551996	-0.013726917350753074	-1.6706138096132925	-0.7646519724766869	-1.8979084795706105	2.55938982687348	0.4330318283248937	-4.236727695106558	0.39360975241358814	-0.00804120860030491	0.12430508142637808	-0.5182731691344622	-1.3759722757089892	2.1240806131162016	-1.1951573372559352	-0.0865731563132661	2.5384779093458416	0.6365683632686027	-2.4564298846959294	-0.02864595687587539	1.8238245665917112	-1.4989200081090932	-2.5842541841774165	0.663706171158322	1.3054251020097598	-1.5694824947753472	-0.4296828195177026	-1.3147376647289861	0.0752905872226085	
NP_113605.2	-3.099440601410888	1.1534487679159715	-3.3870164070903814	4.695067414373887	6.318561788696393	3.4387676294635945	-1.1196864797883614	2.857748116964247	-4.1563207978054315	3.8231314816939217	-4.783891492230168	2.4689753900941303	-3.583199776203674	1.3960417771954332	0.6637617365999162	0.48456528685602385	1.5093700762607094	-2.0027659157828817	2.3951433943955456	-2.1056729067689113	-3.8902028269941584	0.08098367077619047	0.02606732137835454	-2.112437931982386	-1.0007373690348242	1.024139575624756	-0.6824128136055038	2.0873376245813366	-0.26178790014304404	2.3186326501978716	-1.9076582209483588	2.250921493639025	-0.19668415864810532	-1.5585541961336118	-1.3616513417928502	-1.6402068023001666	0.41544482888383744	-0.41317092481344553	-2.4689274976173596	-0.6506603532999008	0.5683166127563913	1.467485734644026	-1.9553304390971826	-5.011394831810549	1.103800359237487	-0.06074533168694807	-2.06314065383529	-0.10592669480539112	0.5047161639069522	-0.1318276480744002	-0.5010471353500595	2.0371296052044543	-0.6572287206418589	-1.9065052072747597	-2.327817507885242	-0.6691178883949261	0.2750547703029553	-0.556838912673215	-1.0211342047790597	1.9850395542178878	
NP_055790.1	-1.9439202547012902	9.385367944240553	-2.5610582047824852	8.295359059532315	2.725470763208969	7.545323689247381	2.0299497471170738	-2.8354094635305773	-0.20042037962819248	2.71182283963219	-1.2598393792500242	1.3753100247722523	0.7252605914678006	-0.0564861392602785	1.3675398215651597	-0.18632083305991004	2.6244244736505165	0.9073637564035263	-0.35911901526574225	3.9074871782915217	1.6878584479628616	-0.9346027824494444	0.44284869442832525	1.1726206455386339	2.480782447758512	-2.067416986408288	-1.5852482913374284	-0.7691677965131184	0.7036913053210804	1.084827148561098	0.018759517204232763	-0.15521478791263832	-3.124132185925668	-1.8741983563780409	-0.9827357943506272	1.4846029060389945	0.30906192529232057	-3.4211033602401435	-0.7471897313176455	0.9224619534993648	-3.0543246519289995	3.991545182658442	1.5036532557768212	-1.1353427709056203	-1.8394018259452343	-2.0551017945947017	3.0403128194508806	-0.6217043943056575	0.5563343605096605	-1.088213913284317	-2.3629789946772313	0.9143593380119726	1.9246963319690868	0.13057213743500834	1.1415836954014273	2.589121235212408	-0.7720040728000792	-0.8870089991235333	0.021625279671030628	2.2837135653870524	
NP_002746.1	-2.234659012663277	-0.4666168616498294	0.65120560744	4.274289049923779	-1.4227403891701278	1.6060694994545472	1.3557822623246447	2.558843814243877	2.5207674451306006	-2.3965796283330096	3.530231109505484	-2.254341008626998	-6.943497334817067	-0.17799089478257327	0.9835692712429158	-2.180828200323727	-1.5477905576371922	-0.31796024847256427	2.2306768098955456	-1.1613486964877522	1.4013432976862934	-2.8815474765387776	3.017424828521144	2.3793424537539916	3.715800668413896	-2.30336022490668	0.28147810218079694	0.6684354710792968	-0.36347919839685827	1.4606023032203996	2.498619775990208	-1.335564523183053	-1.1318554058362384	-3.158015076000446	-0.26144773128090515	0.47322019297508655	0.3756071719664018	2.785518926426739	4.1092329163277705	2.723780074636466	1.696093420494228	-3.1653042269567506	-2.0694028417406427	-0.8865104853956168	-2.0738153129261176	-4.164717457464589	-1.179586882667699	-0.37520608763121865	-2.610607196979486	-1.3602393604462137	1.9676013209068732	0.3253134991030657	-0.047891535923919835	-0.26745472794718395	-0.7595911435434531	-1.880039792922457	-2.809277067464369	0.8688737645010811	0.5664025144893956	-0.3297191355702286	
NP_109587.1	-2.2386413127353557	1.8100239127275024	-1.6905351823946873	1.5931789115585573	0.5442021114091824	-0.06383144693291062	0.8304789144660648	1.5272604510263559	3.358874015864775	-1.7244423814925063	2.0350711641751995	-1.3397298147826486	-7.6667092214781585	-0.2631103051280803	0.3442075669860594	-2.737243344785447	-2.3497412412449634	0.7887570645332128	3.0633726704025306	-1.1791409107413626	0.33308559470177307	-2.542797402040044	1.2361373151451487	1.604418456163536	2.9134203102677363	-2.0663623497835144	2.176012997858845	1.3668526772030007	0.9169970107816998	3.0291148815237565	1.0606486768724146	-1.0363517106932572	-0.25139451851903843	-4.285545169545025	0.01767728772228878	1.631073825387591	-1.100561743257397	2.6831142815981854	3.6858739849382873	1.861152335439335	0.5857204038133391	-1.2280199506116227	-2.0551630060510537	-1.4262731141790022	-3.826710154160175	-2.0714986078101525	0.7664935577160401	-1.9084040584737256	-1.211967129193768	-3.25426501157145	2.3537253434309546	1.362373214963127	-0.7726531765869542	-1.008003880706199	-2.0598655412520177	-0.3990181584220838	-1.6887611788279713	-1.0123213658357646	-0.08635504134583835	0.9986939163300464	
NP_002747.2	-3.5660082291391633	-3.0035182773278692	-0.17518303242246458	-0.216801948776445	1.1949689264151422	-0.9573491257649708	0.43626095518002933	2.7929646587460906	4.133306133292822	-3.9272646247028122	4.161116811247464	2.804171647554695	-1.416872946809734	0.8953950083519306	-0.722741138540295	2.540694934900782	-5.141327665975609	-3.6802190487490556	2.8232822060230456	0.1335736193858494	-1.050129221380321	-6.791452242999515	-1.4075349600198297	-0.6884822399094579	1.6688299969318292	-4.0005110425592365	-0.0946067796842136	2.3702923847697006	-1.0983555209209126	0.7328678814061649	-0.48357398352715114	-3.3061567255402777	-2.406929014550374	1.7525936456073248	-1.1798768174566188	3.1489143090468983	-3.519781023824871	1.462211112839997	0.6250962539813469	-0.36936931234793985	-0.32055512443524703	1.3835000532750599	1.8202318163666555	2.2234006319569186	-1.6118367291075497	-2.300708384477724	1.4601392745463946	-1.0989666817366668	1.6575526267114384	-1.3873053870725407	3.1889135055687357	2.5401272545235734	-0.6215928745781243	-2.8675072223068256	0.12125745462994841	-1.3801343384758358	1.0945691132425575	-0.2202152594855294	0.26729684442398943	0.14229832473150672	
NP_003001.1	-3.7575432622792655	-2.4803742400386	-1.4007055984739465	1.7260819327849304	3.874343123137878	-0.6633703488068806	-1.0725994790751436	2.5418336164590887	1.474632701013603	-1.0867538401977077	0.9014972748574615	1.9724567457030215	-0.7051997225572163	-0.5076660199306096	-1.9056426222216551	0.5698534635787459	-1.0537063003203702	-3.825945299110428	3.861215946438898	0.7907374558630132	-2.847977143339862	-0.2650885670852331	2.1632716897451796	-0.5497543048662382	1.5494803816676737	-3.9025977525019497	1.1457601545956184	0.9578206901455615	-2.6123896868066683	-0.40233906015790843	0.939990773172283	-0.09201291355909796	2.1351732285613405	2.5286795343699637	-2.734604703608399	0.3465423616372411	-0.6241681182933114	-3.13026038283831	-3.9539094430578423	1.2907957963445549	1.336762564130892	-1.568611091087298	-0.7291317689889241	-1.8300963134022996	-1.2648672591495707	-1.940562551234752	1.6027611925558125	1.0661523063638108	-2.044270557570195	1.268356995458774	0.03675096717885705	1.39020180365792	-1.0018256012048823	-0.12889933784014446	-0.6534442434883245	-1.5418365255280784	1.4275349261929369	-1.5331114572682571	1.9882387274311986	1.5065644743997844	
NP_660143.1	-3.753120286198655	0.030932323007922057	1.4157410960577523	-2.272583639838977	-0.2736866067865819	-0.9533409105335169	-1.2695713080258983	5.07923562790492	4.103372348446949	-0.5326016580258547	1.843139680972679	1.823112553465075	-1.8104597695639553	1.125354220932203	0.48277062704160306	1.941819828849363	-0.6186155017437013	-1.37938708104939	1.7236580472929086	1.021514479741572	-1.7349086590271685	-1.0607096848031858	0.28652290517517687	1.757343447452494	0.2670664365532018	-3.5212199387834477	1.9271255881680618	-2.3948077546922772	0.730882148546918	-2.784888565120513	0.21334768328972162	-0.6462481469167324	-1.214934084083555	-1.1750992554921	-0.8637848735417409	4.246613470274688	-1.2225206724110473	-0.4220479819317675	-1.2643076074980797	-0.2579031326014452	3.1620276950877315	-0.10422012669041662	-0.2284526731216562	1.97975981997454	0.4928439696774444	-1.7168608402972734	-0.07836970055627973	0.7767792016378258	-0.5220204032962937	0.019264524043339084	1.5023815306515735	-0.9457718182817024	0.39472322324151976	0.4777582823948985	2.1090029969760145	-1.7957920984491802	1.580651534260797	-1.685962509360175	2.9272280622909133	-0.20218592395314713	
NP_002749.2	-2.9290246444153065	-3.7405456945862023	1.7167862478124332	1.3298853854197938	0.26853271793170197	-1.343256494630107	0.10046242179719858	3.021671073738438	3.8046147890577346	-2.830589262818551	2.1028420284700102	3.5333963159293815	-0.3799626619680603	-2.67668745467641	-0.8618867635819539	2.715785355813034	-5.82010115066184	-4.42612415385118	4.447915663326239	0.043668848038623365	-2.7743690189993044	-4.045851409516143	0.5246158612424769	-1.8813795964445648	2.976514443690409	-5.48233436406467	0.9798723049175317	0.8833665986136792	-3.058187754076609	0.5345242476336424	-0.49888380388849785	-3.593192908389148	-0.5440756065099893	0.4426527057021989	-1.0764227680690375	3.350816581123669	-4.6458237860277105	1.8081044551374192	-0.6938447643244667	-0.3955861853782193	0.9796386478668995	0.2824728674324115	0.5025283846028427	1.0705716734908364	-0.522418200981855	-1.5267179164031406	-0.41448966241357194	-1.910014296246327	1.8109781365465498	0.36800909356146255	-0.5065759856582912	1.6644109873610171	-2.4621722191972824	-1.788511009174483	0.7959790627247935	-0.9692552452231742	1.418064192890182	-0.05184052363224674	2.6290825141876795	-0.1689602066218282	
NP_055606.1	0.6115560047247862	-7.334359863448573	1.0978167880083554	0.393257322742066	1.12534161050371	-2.371362124394084	1.1902459836186587	-1.6346287125034724	0.7601014284279192	-2.4894741368778126	3.334792668719363	2.2991609158291997	-0.846320335430175	-2.0483057675933227	2.1747123707391096	-0.8248041219711707	1.4817434853329492	-0.6801188085935113	4.185855037578015	1.5900653985545592	1.7603182569505647	3.25315245889279	1.1474645561026364	0.22863348060862818	-1.7419953984186614	-1.3565470520500562	-0.3014127431058695	-0.5391831238136258	3.328435330137173	-0.40525172090119305	-3.5663561767459684	4.367964006661199	0.7253309835122136	0.6076114304894654	-0.0009195948603589445	-0.20133464518206534	3.5952182595575084	2.1964752764790254	2.314528384882934	-3.2869225803430697	0.5189858826370658	1.5954054002116111	-1.5522137950411747	-3.0805396897266593	-1.0697968470058492	-2.938852121195016	-0.4716753603502427	2.958586018501964	1.3061334333762549	2.595144025693945	-1.8056834318099664	-1.669643286683651	-4.373804656308045	-2.5867868523731854	-0.5541563476454888	3.0926871033034757	0.2784360612467686	2.888816596986081	-2.3469102584547836	-1.6789730067381357	
AAB60430.1	-2.5246395997805133	-0.7509829633245121	-1.434114616611599	-6.243241220317237	-0.10396528019054684	3.4116972985310725	-1.5292894611928374	2.277406338923779	2.3981717135720806	-2.213136274503978	-2.47622079016797	0.15839582111789408	0.8559821404391706	-1.6526078503132806	3.9256050530238724	-0.5905736527374612	-0.05967397880761306	0.7978924358750442	-1.840581516131482	-0.29415008825745764	-0.07478954476225802	2.3171534927880817	-1.427437625855629	-0.6604250222113559	-0.4589417184776101	-0.6395866299625894	0.5263862689671456	0.9094626416856453	-0.8939413662649536	-1.8395830752413953	-1.6120112782158478	2.9484434284363634	-1.2095070152819893	-1.2922031285225297	1.497304841848309	-0.7617191019610055	1.567463332093261	0.4038006869330212	-1.3726609906054805	0.6580567088054015	1.4360300830983668	1.3543719029635053	0.21086414183068491	-0.146985572669403	1.3514378273699519	2.344836535764573	-0.7497195743208713	-0.5566618618602321	-1.5806484284282103	-4.10270344415338	3.1437370263819147	-1.8063739210581518	0.49692633214276016	3.20661770901109	0.6793062595049467	-4.388614913656628	-1.9714829631010875	-3.6171118780769245	-2.189195369883072	2.8327430541384953	
NP_000236.2	-1.5013784624768642	-9.193707552521612	2.7469259350148665	-4.389304832457934	-1.2600293761275625	1.0392976888645213	-0.9616904454764194	0.5580345318268931	0.8446597708326931	-3.96289964802479	-4.434496544175634	-3.1406494622213623	0.5797248455629652	1.3081789134916753	3.3096205350763936	-1.1500063606936852	0.40085690909354826	1.4532504936173938	-1.9869504427629707	1.3656877379057293	-1.5314688540962202	-1.2563244606597457	0.2787662543103318	1.1934991749797406	-0.026867598720049807	0.008908071041752313	-0.639555106625226	-2.640197624377208	2.64914343584327	-0.23819293701081565	-4.5144596412825635	0.11505612374220901	-0.9243454493245801	-0.33655142270624877	-1.2697164650158452	-0.4209579902356655	1.2290971731571991	-1.2331785580976715	-0.5115309594976846	3.8408102391425554	0.7579603899372499	1.023542183318122	-0.857911468437756	-3.305135348898043	0.41521453870099984	2.125594868649701	-0.617772291891929	0.2960665563021469	-0.27935061912824144	-1.104269034916009	3.6597575398833775	2.157632811183255	-0.7329311590241482	2.7135347098711717	0.9116898770359971	-2.6945274035406954	-1.5840738942868549	-0.17654840600565277	3.446092011025559	-2.159036599620616	
NP_001020108.1	9.153691609695024	14.99966825057654	11.177831514224609	-3.6386182115338297	10.664452826147715	0.6617088561261419	1.4533162205417625	-1.1104282057775003	1.579334053207903	-1.7319158319654564	7.16176436153765	-3.048816230353778	-2.945279688736458	1.2866957301454662	0.6811644596136339	-2.2397485908299846	-0.9715483651819405	0.6061076856053333	-2.771804646100597	-1.794176295675803	-1.3199158748284594	2.3189354666639357	-3.227548138044944	0.9425210054241049	-2.064570835191795	-2.907758188327564	0.7468016430705923	-4.419976927833563	2.750830506005532	2.1227261216488036	1.366052572085251	-0.6611097817489906	-1.4402555762364329	-0.17460148359546102	-1.89213523079109	-2.524038531055063	0.8446341422226009	-5.197862095061346	0.1186622400849569	1.1031286552732065	4.063988828585119	-3.5019032098749436	2.48091582370658	0.6311692004931803	1.8302865281433978	-0.45672698564643854	1.976745815133318	2.830406150396376	-2.5781238425491386	-0.1236117660570413	0.8384839192216145	-0.2792233733642439	0.7198280090719018	-1.3576686520226489	-3.003326926900715	-0.37117993050196724	-1.727515039267036	1.1446268136643258	-2.0982409287353985	-1.4582587900696369	
NP_660186.1	-1.845668059113752	-2.4319974525578094	0.07848403154229329	3.242958193633225	-1.2052005022938117	-0.7337982550219092	-2.1119407012634457	1.8761156565287314	-0.027123771915577997	-1.4635051146617886	0.9402213314117165	2.5029589323999115	-2.449101141277495	-0.21910297585060032	1.239403827943014	0.40627444471741675	1.5123674084809826	-2.558300247477655	1.8078419390642217	1.0897473238351971	1.1248771372331565	-1.4948405852259348	-0.5734905958983166	0.09688366718332159	-0.34946632187806265	-1.4469489685473462	6.053554250193194	1.8237226586598088	0.03200318393019972	1.199724548871345	2.9047426449228833	-1.9802560828896096	1.9628906325763915	2.4817425247525455	-1.2725136573432947	0.4877051332588603	-2.833640796487467	-3.4233717810760913	-0.40387344020444993	0.1984864956943338	-0.3904969649785708	-0.7323222731600564	-2.5060134041730038	1.050476723481256	-1.7201508846003852	-3.096207840343886	2.718493036891092	-0.9613456878609281	2.777288609054703	-0.6718380653075412	0.6608156976490993	1.753148948774781	-2.9145445340888254	0.9971296079870691	0.0812085959460489	-0.6781792220254287	1.4397014064056288	-2.2963237339885065	0.4774373818000854	0.7461584294434921	
NP_001129025.1	-2.385424792587495	-1.4816236882986575	-1.1493703648530607	3.4243245916468483	-3.4234737739150893	0.73245055122104	3.541319028389832	-4.578996863704749	-0.17434567233811926	2.415613002698698	-4.766783572075047	-3.1318136149356026	0.7648896816745372	-0.28076883524796986	2.117494441948018	3.81403303348919	-2.419499000150629	-2.7463937236208995	1.1053849327354381	0.510558284450094	-0.10895783391567973	-3.472560278423962	-1.747382483640141	-1.9047531724948445	-1.1788146309476404	1.4152465902273643	1.8529341045802283	0.22903794126994403	-0.5423798524454493	1.1497769827736444	-1.4376150345828902	-0.17951231829969655	-1.490774080783751	1.0993853180224191	0.3439580424556162	-1.2571509133086252	1.448468615537655	2.1037652177486517	-0.23743073920609523	-3.2783049389842454	-1.0954293388128529	-1.0701977014969775	1.9475684825405835	-1.742765853084298	1.3936692942626077	-2.665019481229196	-0.6524955053135605	0.740234328094377	0.4975392172643891	-0.040270306523125014	1.8440668127749569	-0.5633004961505738	-0.32656927102423067	0.036317352894587054	-1.2525508907164327	-0.04574059409397781	-0.9377586781836847	0.4109973122527515	1.3925096002510762	2.6488863611454545	
NP_060042.2	-3.8728117850826167	-1.5476705094438958	-1.0777717825911923	2.360675331487334	-2.1751639186134155	-0.7893038017090405	1.0792292679835231	-5.476119381064153	2.8601982416784426	-0.2350011206272439	-1.4481944383801586	-4.635759804379818	2.165743225623442	1.7883859111281313	2.8500687272012835	4.577431963705073	-1.7058713527367109	2.677694957654574	1.8254546651025885	0.17793465264840508	0.6145135689474868	-1.2307326673292083	-0.7891425804523144	0.9293440329085245	-0.3550003656034064	-1.553918700643697	2.6640375503123797	-2.094305561255238	-0.19156780277250576	1.7040309523269739	-0.2423189103588145	-4.126863764697573	-0.8811616193678421	0.17960848308847105	1.4018495700758697	-2.385390898002105	-1.4317636472673236	1.114077043718702	-1.3556834627585552	-2.3360235346064915	1.2991711155987	-0.13092531472101296	0.5767116104521116	-0.001356396060931114	1.2879083551229387	-2.741008292091356	-3.4203800004264493	2.6978986405804783	0.06844506167685568	-2.334880018745347	2.107175058953723	1.18505888482781	-2.061166153852711	1.4811098520144435	0.03172132393545108	0.44280983220465453	0.529859088605705	-0.21540409183894843	2.5476892894042473	3.969928835636174	
NP_872299.2	-2.331179009579262	9.456581826984761	-2.923384164959545	2.7295510228919	-1.6728281246768013	2.7399586156668483	3.946142121058694	-0.9166871970182635	-1.8095430543488147	2.0914467272529587	-4.838783879457898	-0.027928619719113017	-1.0446790886833535	0.6381147905882257	-0.3560213187248071	-0.39854007557293514	-3.409799005298916	0.3568847139686602	0.038476579230529814	1.4872359734303404	1.8819409140232355	-1.7342559870872856	0.517751135473722	-0.9746636155374243	1.0117469565469062	-0.1975204597902655	0.7261014271740709	-4.1410673160062235	0.6078145566089598	2.198725694344421	-3.035449657324254	2.440191318831652	0.7271829494336524	0.3247949856156723	-2.86950329555059	2.18055393842326	2.213105644098532	-0.6511978696008954	3.9615560332939546	1.524399258181524	1.336254040992423	-0.6385100178488917	0.14375335575841902	0.5738392783895631	-0.025319812271472727	1.142760993988178	3.487879168670453	-0.3407606626698208	-0.8919416142897716	1.4948310099547073	2.5174686311667127	0.530078806734201	-2.1848693622370075	1.738963813283633	0.1906475810479564	-0.9386632461526039	0.7497795226684655	-0.3536444008884055	0.27778990412922405	-0.5066578831323836	
NP_149132.2	6.7538891064707824	14.60954243719786	-6.892822065289088	-0.41282983078302876	5.702228411667062	1.6802176225037762	-0.4556684023736965	-0.062641344031022	4.416664644832552	-2.2310977623064376	-1.3687312892337733	-0.20916402293845154	1.5002726047500972	0.5994965776267256	-1.433907974365831	-1.838269228473443	2.1955037680917373	3.1409510025390364	1.1832373638151965	0.35337631641698364	1.144827343287064	-1.0655388465373619	1.9644925856917244	2.7511142867312275	-2.159607881552206	2.1391398590428485	-3.2714903055923106	1.2293896328285514	-1.4951108175260694	-2.7495443276356792	1.0285120204835172	-3.0169888096824216	0.3225575374240933	0.28459726920371536	-2.6871141523282067	-1.3306317676257302	-1.1842397220885008	-1.0654869042966413	-1.8209521150749386	-2.270068905919397	0.9213187437275292	-1.301576341181628	-2.852737860149817	-4.381230338929146	-2.0786603234640517	-1.8477517678107704	0.7963122841999825	-1.5498263175758562	1.7131239075725129	2.792875996682601	-1.805873155008407	0.2837519841795388	0.8648145913750086	-0.1709720989085603	2.3688089985822427	0.08661138058207249	-4.233427650189066	-3.1018583214655027	-0.29071951620879244	0.9485743382353682	
NP_002437.2	-2.014070315799882	15.119913634890272	-7.720910474791254	4.531895207050081	1.381851585746408	3.0830349611981758	-0.37681925322114496	2.357477271983709	-0.7547573465841446	-0.17541266197410124	1.464020065283168	-0.45859146672837525	0.9063807016960564	2.0098342919574868	0.4644545806138383	-0.40854001029444986	0.6938891023039222	2.7781722241456537	0.6067301759851998	0.4364091815443949	0.6447242228108712	-1.4270743088159124	0.44918582111131666	3.457178873854039	-0.5696584581903499	0.37172839250384926	-2.4452427875308205	1.3354768181251868	-2.3176951528746415	0.10381226880170591	-0.4831717242782345	-1.592030233353738	0.47758590259825817	-0.2022981026235814	-0.9407457171187851	-2.4713258684055286	-1.1397905474724292	-1.8172923121531341	-3.20662076113753	-2.725318121281243	1.3803665514043522	-1.8814918919670127	-1.7354789075944865	-3.641376123718838	-2.2220384012638617	-1.0057087448220723	1.168437377386672	-2.043705096004225	1.267741373553841	-2.136274650367766	0.33171072262628215	-0.18660900249948792	-1.1331100373516025	-0.10358666840680583	0.9216185115667749	-0.8053169884615026	-1.5310631238949346	-0.5875260207439712	0.07546502406114128	-0.6052074737911103	
NP_002410.1	-8.586356932082017	13.784594573922977	-4.412817160709375	4.263983360374751	1.1491585159722149	2.755076846695505	0.9932717296335969	0.6059824842611561	-0.2222814909075857	0.4296572218993745	1.5636042095436455	-0.4609098534650718	-0.7746661721225591	2.6492419022620006	-0.46771548084195075	-4.50858384169834	1.4568857850689672	0.20716984463638224	3.239210586974266	0.8388624647104516	2.0812681714192607	-1.862784362371859	2.2872096045935235	0.43671050512830994	-1.5933267862292655	0.35621732924636	1.0534509712476174	1.4440637554632705	-0.600226904858293	-2.745525390751466	1.4108731204143676	-0.5116340576878403	1.5358739906024497	1.163425166947264	-3.123946961367835	-1.3631325688221276	-0.8982947373716209	0.0296025718194252	-2.0958317795770975	-2.3243298051157026	1.1334232660635584	-3.414514039438654	1.5470678592196259	-1.509850735547464	-0.6323152831110042	1.115260742622194	-0.9849309884645048	-1.6267035693740783	0.5329998908321325	2.3754069052365123	-0.977476718808701	-2.0617519628290615	0.5562608086595179	-0.6827042334730238	1.1321741607257356	-0.9864092424544784	-2.204235721564127	-1.95742311394413	-0.9258809804323402	-1.919522757530171	
